,recording,shank,id,label,spike_prop,time_prop
156,es04feb12_1,2.0,3.0,-1.0,0.7784908165523345,7.310490947847311
157,es04feb12_1,2.0,24.0,1.0,0.7962344772332755,7.309722511945433
158,es04feb12_1,2.0,13.0,1.0,0.812428078250863,7.309817300602807
159,es04feb12_1,2.0,4.0,1.0,0.7801536919478784,7.307476406152109
160,es04feb12_1,2.0,16.0,1.0,0.9264489194499018,7.305691001112631
161,es04feb12_1,2.0,23.0,1.0,0.8259128088371701,7.3054368920735335
162,es04feb12_1,2.0,25.0,1.0,0.9064353173731605,7.299758674310205
163,es04feb12_1,2.0,5.0,1.0,0.9802712700369913,4.104983767852464
164,es04feb12_1,2.0,9.0,1.0,0.7723905723905724,7.1698839872111675
165,es04feb12_1,2.0,11.0,-1.0,0.7449664429530202,6.157064846265342
166,es04feb12_1,2.0,6.0,1.0,0.7421805183199285,5.10760501041698
167,es04feb12_1,3.0,2.0,-1.0,0.6178920680912713,6.54983796551407
168,es04feb12_1,4.0,24.0,0.0,0.7377774748563372,7.320969850319293
169,es04feb12_1,4.0,19.0,1.0,0.915104304198574,7.316277893776449
170,es04feb12_1,4.0,9.0,1.0,0.7522042373996578,7.3097494889941155
171,es04feb12_1,4.0,12.0,1.0,0.8047016274864376,7.285445423052696
172,es04feb12_1,4.0,10.0,1.0,0.7612005219660722,7.282538420565231
173,es04feb12_1,4.0,2.0,1.0,0.7686380674718867,7.281476763003524
174,es04feb12_1,4.0,13.0,1.0,0.7333586193817561,7.269822841967396
175,es04feb12_1,4.0,3.0,1.0,0.7248696947133284,7.097115735310803
176,es04feb12_1,4.0,17.0,1.0,0.7741274503107711,6.168115637570236
177,es04feb12_1,4.0,20.0,1.0,0.9195300376856573,5.472642812723924
178,es04feb12_1,4.0,14.0,-1.0,0.733698487219614,5.4643401955074165
179,es04feb12_1,4.0,15.0,-1.0,0.839172677756514,5.27746148759817
180,es09feb12_2,2.0,14.0,0.0,0.6356377998331659,2.760540600180719
181,es09feb12_2,2.0,15.0,1.0,0.6256738996325403,2.760521223532815
182,es09feb12_2,2.0,7.0,-1.0,0.7024567788898999,2.745507876755525
183,es09feb12_2,2.0,13.0,0.0,0.5380971620435515,2.7605112093019413
184,es09feb12_2,2.0,11.0,1.0,0.6652217405801933,2.760366802907624
185,es09feb12_2,2.0,8.0,1.0,0.6088013984950976,2.759732943572369
186,es09feb12_2,2.0,4.0,1.0,0.7191194455768447,2.7574317444245153
187,es09feb12_2,2.0,3.0,-1.0,0.7871396895787139,2.7581017498002023
188,es09feb12_2,2.0,12.0,-1.0,0.6792929292929293,2.7550821332848034
189,es09feb12_2,2.0,10.0,-1.0,0.7272727272727273,2.730004425223454
190,es09feb12_2,2.0,5.0,-1.0,0.7738589211618258,2.564217173943765
191,es09feb12_2,3.0,2.0,-1.0,0.6482267561276188,2.7576425173192987
192,es09feb12_2,3.0,3.0,-1.0,0.6815101645692159,2.7205104603085783
193,es09feb12_2,4.0,8.0,0.0,0.5677858208140846,2.7605580806428947
194,es09feb12_2,4.0,6.0,-1.0,0.6074074074074074,2.75710637080482
195,es09feb12_3,2.0,8.0,0.0,0.7318846714948158,4.730571672179392
196,es09feb12_3,2.0,4.0,1.0,0.867699642431466,4.718203148074375
197,es09feb12_3,2.0,2.0,1.0,0.837739288969918,4.713612466442207
198,es09feb12_3,3.0,2.0,0.0,0.6607837391977972,4.730770502378217
199,es09feb12_3,3.0,3.0,-1.0,0.8584036650048384,4.73055252386694
200,es09feb12_3,4.0,4.0,0.0,0.752539047865565,4.730755716391145
201,es27mar12_2,1.0,15.0,-1.0,0.8704379562043796,3.7476078766063132
202,es27mar12_2,1.0,16.0,-1.0,0.8893676487713986,3.748718137119536
203,es27mar12_2,1.0,17.0,0.0,0.4144245324478734,3.748694848600639
204,es27mar12_2,1.0,21.0,-1.0,0.9046632124352332,3.747154823329718
205,es27mar12_2,2.0,27.0,-1.0,0.8599138868351237,3.750341791723482
206,es27mar12_2,2.0,26.0,1.0,0.7317143962848297,3.750248375979146
207,es27mar12_2,2.0,25.0,0.0,0.38609537299339,3.749862676239223
208,es27mar12_2,2.0,28.0,-1.0,0.870877308707124,3.7497397442597014
209,es27mar12_2,2.0,14.0,-1.0,0.9001037741001693,3.7487898343574857
210,es27mar12_2,2.0,2.0,-1.0,0.8931777378815081,3.674597951196559
211,es27mar12_2,2.0,10.0,-1.0,0.8470654627539503,3.7426697685928016
212,es27mar12_2,2.0,20.0,-1.0,0.8868698710433763,3.7401434614631865
213,es27mar12_2,2.0,22.0,-1.0,0.821041948579161,3.731765717709324
214,es27mar12_3,1.0,30.0,-1.0,0.8184832159138002,3.6027113913624094
215,es27mar12_3,1.0,41.0,-1.0,0.8906827571211133,3.5937080947197897
216,es27mar12_3,1.0,31.0,1.0,0.8386099562946381,3.602646737501433
217,es27mar12_3,1.0,33.0,-1.0,0.7482681389655711,3.602335934137066
