,restriction,modality,chunk_size,seed,acc,pyr_acc,in_acc,auc,fpr,tpr,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,feature 17,feature 18,feature 19,feature 20,feature 21,feature 22,feature 23,feature 24,feature 25,feature 26,feature 27,feature 28,feature 29
82,complete,spatial,500.0,9,84.61538461538461,89.1566265060241,66.66666666666667,0.8674698795180723,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.33333333 0.33333333 0.42857143
 0.42857143 0.47619048 0.47619048 0.52380952 0.52380952 0.57142857
 0.57142857 0.61904762 0.61904762 0.66666667 0.66666667 0.76190476
 0.76190476 1.        ]","[0.         0.01204819 0.39759036 0.39759036 0.44578313 0.44578313
 0.74698795 0.74698795 0.79518072 0.79518072 0.89156627 0.89156627
 0.90361446 0.90361446 0.91566265 0.91566265 0.93975904 0.93975904
 0.95180723 0.95180723 0.97590361 0.97590361 0.98795181 0.98795181
 1.         1.        ]",0.03229267821263512,0.11802538641690455,0.027638391640502125,0.023064661769915073,0.05228385811952509,0.05077453101736618,0.052354004526512815,0.08784025786998532,0.09889434858722283,0.17494958505113978,0.11956054506535245,0.05595170551790243,0.1063700462050361,,,,,,,,,,,,,,,,
83,complete,spatial,200.0,9,84.61538461538461,89.1566265060241,66.66666666666667,0.8841078600114745,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 0.23809524 0.23809524 0.28571429
 0.28571429 0.33333333 0.33333333 0.42857143 0.42857143 0.47619048
 0.47619048 0.61904762 0.61904762 0.66666667 0.66666667 1.        ]","[0.         0.01204819 0.45783133 0.45783133 0.59036145 0.59036145
 0.75903614 0.75903614 0.80722892 0.80722892 0.81927711 0.81927711
 0.86746988 0.86746988 0.89156627 0.89156627 0.92771084 0.92771084
 0.93975904 0.93975904 0.97590361 0.97590361 1.         1.        ]",0.04100038752655015,0.1368236420364121,0.03155028088928056,0.010630708237116149,0.04766604871555432,0.03709226331558882,0.05588430171763992,0.0818254554202881,0.08938299856287564,0.1722873726956921,0.14156912677451286,0.055407655216218425,0.09887975889227095,,,,,,,,,,,,,,,,
84,complete,temporal,0.0,9,94.23076923076923,95.18072289156626,90.47619047619048,0.9730349971313826,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.04761905 0.04761905 0.0952381  0.0952381  0.33333333
 0.33333333 0.42857143 0.42857143 0.61904762 0.61904762 0.66666667
 0.66666667 1.        ]","[0.         0.44578313 0.45783133 0.48192771 0.4939759  0.54216867
 0.55421687 0.59036145 0.60240964 0.63855422 0.6746988  0.69879518
 0.91566265 0.91566265 0.93975904 0.93975904 0.95180723 0.95180723
 0.96385542 0.96385542 0.97590361 0.97590361 0.98795181 0.98795181
 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.14224710478656838,0.26043791286528944,0.029552357733221915,0.04561867379349173,0.04974504256905425,0.21760196659724218,0.2547969416551321
85,complete,temporal,500.0,9,92.3076923076923,93.97590361445783,85.71428571428571,0.9885255306942053,"[0.         0.         0.         0.         0.         0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 1.        ]","[0.         0.01204819 0.07228916 0.10843373 0.91566265 0.91566265
 0.93975904 0.93975904 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.06639931512892622,0.20410362867242393,0.16366817700100003,0.08346918099307703,0.03597068424182363,0.19465245120705446,0.25173656275569484
86,complete,temporal,200.0,9,95.1923076923077,96.3855421686747,90.47619047619048,0.9931153184165232,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  1.        ]","[0.         0.01204819 0.91566265 0.91566265 0.93975904 0.93975904
 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.055514043040077815,0.19415866527496498,0.19918845724631168,0.08871999980852008,0.028408567394209584,0.19911271281348766,0.2348975544224282
87,complete,morphological,0.0,9,100.0,100.0,100.0,1.0,[0. 0. 0. 0. 0. 1.],[0.         0.01204819 0.02409639 0.06024096 1.         1.        ],,,,,,,,,,,,,,0.07142729952009856,0.15154967065084604,0.055970929642004785,0.042639430013518595,0.14447152034015912,0.4300939786489849,0.07224248053358105,0.03160469065080693,,,,,,,,
88,complete,morphological,500.0,9,100.0,100.0,100.0,1.0,[0. 0. 0. 0. 0. 0. 1.],"[0.         0.04819277 0.08433735 0.10843373 0.1686747  1.
 1.        ]",,,,,,,,,,,,,,0.0573695705441931,0.20236344788112717,0.10299176648682344,0.03890919410563074,0.11576586186282761,0.38161085683240237,0.07692361738532512,0.024065684901670523,,,,,,,,
89,complete,morphological,200.0,9,100.0,100.0,100.0,1.0,[0. 0. 0. 1.],[0.         0.01204819 1.         1.        ],,,,,,,,,,,,,,0.050015900349129276,0.2118131749615607,0.1031466526453455,0.03714412163987241,0.1274643049688287,0.3888562427374852,0.05190438198613949,0.029655220711638605,,,,,,,,
90,complete,spatial,0.0,10,83.65384615384616,96.3855421686747,33.333333333333336,0.7570281124497993,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.33333333 0.33333333 0.38095238 0.38095238 0.42857143
 0.42857143 0.52380952 0.52380952 0.57142857 0.57142857 0.71428571
 0.71428571 1.        ]","[0.         0.02409639 0.03614458 0.06024096 0.08433735 0.12048193
 0.22891566 0.22891566 0.37349398 0.37349398 0.61445783 0.61445783
 0.65060241 0.65060241 0.6626506  0.6626506  0.75903614 0.75903614
 0.90361446 0.90361446 0.92771084 0.92771084 0.96385542 0.96385542
 1.         1.        ]",0.032416513701003936,0.07622845176287629,0.05295371755463095,0.05592674906556648,0.07130926048678086,0.07402816731947309,0.04361682159343821,0.07879973924691529,0.07658944381755316,0.15464607715303616,0.15001479920775768,0.06323464384067917,0.07023561525028871,,,,,,,,,,,,,,,,
91,complete,spatial,500.0,10,82.6923076923077,87.95180722891567,61.904761904761905,0.8014916810097533,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.38095238
 0.38095238 0.47619048 0.47619048 0.52380952 0.52380952 0.57142857
 0.57142857 0.61904762 0.61904762 0.71428571 0.71428571 0.9047619
 0.9047619  1.        ]","[0.         0.01204819 0.07228916 0.07228916 0.37349398 0.37349398
 0.42168675 0.42168675 0.62650602 0.62650602 0.65060241 0.65060241
 0.6746988  0.6746988  0.75903614 0.75903614 0.81927711 0.81927711
 0.87951807 0.87951807 0.90361446 0.90361446 0.91566265 0.91566265
 0.95180723 0.95180723 0.97590361 0.97590361 0.98795181 0.98795181
 1.         1.        ]",0.04004866480119475,0.13445170588621128,0.026189763293724216,0.023313195875008172,0.04713457534961903,0.046562255343054124,0.06095724733984889,0.09938340963644894,0.10566296167925461,0.1348144420647767,0.11875927754638399,0.04982200650935204,0.11290049467512325,,,,,,,,,,,,,,,,
92,complete,spatial,200.0,10,79.8076923076923,83.13253012048193,66.66666666666667,0.7837062535857717,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.38095238
 0.38095238 0.42857143 0.42857143 0.47619048 0.47619048 0.66666667
 0.66666667 0.71428571 0.71428571 0.76190476 0.76190476 0.85714286
 0.85714286 1.         1.        ]","[0.         0.01204819 0.10843373 0.10843373 0.15662651 0.15662651
 0.40963855 0.40963855 0.61445783 0.61445783 0.63855422 0.63855422
 0.6746988  0.6746988  0.75903614 0.75903614 0.86746988 0.86746988
 0.87951807 0.87951807 0.89156627 0.89156627 0.91566265 0.91566265
 0.92771084 0.92771084 0.95180723 0.95180723 0.97590361 0.97590361
 0.98795181 0.98795181 1.        ]",0.04556996195289407,0.13874243259199798,0.03480604236429796,0.017430183335512616,0.04612399075597575,0.044063567359593894,0.05605834828519842,0.09503879420297433,0.09501897644274894,0.1438890967278721,0.11944413887154816,0.056779062906416385,0.10703540420296942,,,,,,,,,,,,,,,,
93,complete,temporal,0.0,10,88.46153846153847,91.56626506024097,76.19047619047619,0.9288582903040735,"[0.         0.04761905 0.04761905 0.04761905 0.04761905 0.04761905
 0.04761905 0.14285714 0.14285714 0.23809524 0.23809524 0.33333333
 0.33333333 0.38095238 0.38095238 0.42857143 0.42857143 0.66666667
 0.66666667 0.80952381 0.80952381 1.        ]","[0.         0.5060241  0.53012048 0.55421687 0.59036145 0.61445783
 0.89156627 0.89156627 0.91566265 0.91566265 0.93975904 0.93975904
 0.95180723 0.95180723 0.96385542 0.96385542 0.97590361 0.97590361
 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.13268938248492912,0.2871710470114017,0.012215236798785823,0.03376703883556585,0.037767706785005524,0.22173629573575174,0.2746532923485601
94,complete,temporal,500.0,10,94.23076923076923,97.59036144578313,80.95238095238095,0.9621342512908778,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 0.38095238 0.38095238 0.52380952
 0.52380952 1.        ]","[0.         0.01204819 0.4939759  0.4939759  0.93975904 0.93975904
 0.95180723 0.95180723 0.97590361 0.97590361 0.98795181 0.98795181
 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.03952562780796346,0.14609892890326187,0.12175241060058216,0.19594041351960367,0.03789848020455874,0.2144351082023692,0.2443490307616609
95,complete,temporal,200.0,10,93.26923076923077,97.59036144578313,76.19047619047619,0.9615605278255881,"[0.         0.         0.         0.04761905 0.04761905 0.19047619
 0.19047619 0.38095238 0.38095238 0.80952381 0.80952381 1.        ]","[0.         0.01204819 0.5060241  0.5060241  0.96385542 0.96385542
 0.97590361 0.97590361 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.02934002807855527,0.1275792616116246,0.21446723576040663,0.18901486364777617,0.050205154002677915,0.15465004987653413,0.23474340702242522
96,complete,morphological,0.0,10,98.07692307692308,100.0,90.47619047619048,0.9827882960413081,"[0.         0.         0.         0.         0.         0.
 0.04761905 0.04761905 0.0952381  0.0952381  1.        ]","[0.         0.22891566 0.25301205 0.34939759 0.37349398 0.6746988
 0.6746988  0.96385542 0.96385542 1.         1.        ]",,,,,,,,,,,,,,0.07825209741494729,0.17456959309208955,0.0466520987070116,0.037588133969063076,0.11701647417051995,0.4261366860295771,0.08011780146305394,0.03966711515373748,,,,,,,,
97,complete,morphological,500.0,10,98.07692307692308,100.0,90.47619047619048,0.9621342512908778,"[0.         0.04761905 0.04761905 0.0952381  0.0952381  0.85714286
 1.        ]","[0.         0.45783133 0.97590361 0.97590361 1.         1.
 1.        ]",,,,,,,,,,,,,,0.02912865996550478,0.18042786242545758,0.06226479265759091,0.023663099757262444,0.07128736305074167,0.5166948716429923,0.09431553907801277,0.02221781142243752,,,,,,,,
98,complete,morphological,200.0,10,98.07692307692308,100.0,90.47619047619048,0.9896729776247849,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  1.        ]","[0.         0.08433735 0.80722892 0.80722892 0.97590361 0.97590361
 1.         1.        ]",,,,,,,,,,,,,,0.041686929423842244,0.1804767146532051,0.07594498169081566,0.028043497371757018,0.0796246590261208,0.4912439510872997,0.08530567284142193,0.017673593905537494,,,,,,,,
99,complete,spatial,0.0,11,80.76923076923077,91.56626506024097,38.095238095238095,0.8427997705106138,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.38095238 0.38095238 0.42857143
 0.42857143 0.47619048 0.47619048 0.52380952 0.52380952 0.61904762
 0.61904762 0.66666667 0.66666667 0.80952381 0.80952381 1.
 1.        ]","[0.         0.01204819 0.42168675 0.42168675 0.54216867 0.54216867
 0.63855422 0.63855422 0.69879518 0.69879518 0.74698795 0.74698795
 0.80722892 0.80722892 0.81927711 0.81927711 0.86746988 0.86746988
 0.87951807 0.87951807 0.90361446 0.90361446 0.91566265 0.91566265
 0.92771084 0.92771084 0.96385542 0.96385542 0.97590361 0.97590361
 1.        ]",0.02819564354026188,0.09085050700379191,0.05068647843990664,0.056738997942207964,0.054239359053827964,0.06052729740443551,0.0390499778282247,0.0818908547499422,0.07975982032697887,0.18559915037849362,0.15209333360650776,0.046402322628386394,0.07396625709703472,,,,,,,,,,,,,,,,
100,complete,spatial,500.0,11,81.73076923076923,90.36144578313252,47.61904761904762,0.8250143430866321,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.38095238
 0.38095238 0.47619048 0.47619048 0.52380952 0.52380952 0.76190476
 0.76190476 0.95238095 0.95238095 1.        ]","[0.         0.01204819 0.26506024 0.26506024 0.54216867 0.54216867
 0.57831325 0.57831325 0.65060241 0.65060241 0.6746988  0.6746988
 0.69879518 0.69879518 0.79518072 0.79518072 0.85542169 0.85542169
 0.87951807 0.87951807 0.89156627 0.89156627 0.95180723 0.95180723
 0.96385542 0.96385542 1.         1.        ]",0.04332848794747208,0.12481636462224069,0.022789933061750426,0.02043504452712062,0.04685468122518733,0.0490587591188144,0.06131486439661837,0.09778765272624014,0.08568786876925849,0.17606399166145106,0.10323217307499151,0.061833404610908145,0.10679677425794683,,,,,,,,,,,,,,,,
101,complete,spatial,200.0,11,79.8076923076923,85.5421686746988,57.142857142857146,0.8152610441767069,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.38095238
 0.38095238 0.42857143 0.42857143 0.52380952 0.52380952 0.57142857
 0.57142857 0.61904762 0.61904762 0.80952381 0.80952381 0.95238095
 0.95238095 1.         1.        ]","[0.         0.01204819 0.13253012 0.13253012 0.62650602 0.62650602
 0.63855422 0.63855422 0.65060241 0.65060241 0.69879518 0.69879518
 0.71084337 0.71084337 0.78313253 0.78313253 0.80722892 0.80722892
 0.85542169 0.85542169 0.86746988 0.86746988 0.91566265 0.91566265
 0.92771084 0.92771084 0.93975904 0.93975904 0.96385542 0.96385542
 0.98795181 0.98795181 1.        ]",0.050096826480797906,0.1333915596665068,0.025509834401143006,0.014514050684882498,0.042455723685756556,0.0495998699946124,0.06256464642567322,0.08488770574753157,0.08036277612540822,0.18042325028586234,0.10723703427630601,0.0678269910809988,0.10112973114452066,,,,,,,,,,,,,,,,
102,complete,temporal,0.0,11,94.23076923076923,93.97590361445783,95.23809523809524,0.9718875502008033,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04761905 0.04761905
 0.19047619 0.19047619 0.38095238 0.38095238 0.47619048 0.57142857
 0.71428571 0.71428571 0.76190476 0.76190476 1.        ]","[0.         0.60240964 0.65060241 0.6746988  0.68674699 0.72289157
 0.77108434 0.79518072 0.8313253  0.91566265 0.91566265 0.93975904
 0.93975904 0.96385542 0.96385542 0.97590361 0.97590361 0.97590361
 0.97590361 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.12189978905784601,0.2344691313850829,0.006585623698270086,0.02552189511248404,0.01854287110914896,0.2970878327525662,0.2958928568846019
103,complete,temporal,500.0,11,96.15384615384616,98.79518072289157,85.71428571428571,0.9971313826735514,"[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.14285714 0.14285714 1.        ]","[0.         0.01204819 0.06024096 0.08433735 0.96385542 0.96385542
 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.09550485051903154,0.0990519258060358,0.3211289326524496,0.031783395466268315,0.03375115659092249,0.2937347624639796,0.1250449765013127
104,complete,temporal,200.0,11,98.07692307692308,100.0,90.47619047619048,0.9988525530694206,[0.        0.        0.        0.0952381 0.0952381 1.       ],[0.         0.06024096 0.98795181 0.98795181 1.         1.        ],,,,,,,,,,,,,,,,,,,,,,,0.08194575884110875,0.11169283751401764,0.3202876306904379,0.03687625088574986,0.03003438627207684,0.28549088155993996,0.133672254236669
105,complete,morphological,0.0,11,97.11538461538461,97.59036144578313,95.23809523809524,0.9879518072289157,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04761905 0.04761905 0.38095238 0.47619048
 0.47619048 0.71428571 0.85714286 1.        ]","[0.         0.37349398 0.45783133 0.5060241  0.55421687 0.59036145
 0.60240964 0.62650602 0.68674699 0.72289157 0.74698795 0.87951807
 0.90361446 0.96385542 0.96385542 0.97590361 0.97590361 0.97590361
 1.         1.         1.         1.        ]",,,,,,,,,,,,,,0.08244976299790872,0.09346027944748367,0.08909930069325117,0.056173025432036776,0.15376050375360278,0.3641824809801592,0.06889661396063008,0.0919780327349277,,,,,,,,
106,complete,morphological,500.0,11,97.11538461538461,97.59036144578313,95.23809523809524,0.9982788296041308,"[0.         0.         0.         0.04761905 0.04761905 0.38095238
 1.        ]","[0.         0.62650602 0.96385542 0.96385542 1.         1.
 1.        ]",,,,,,,,,,,,,,0.020107172832777093,0.07652944592082889,0.1613361954088051,0.008659483763688353,0.11946236889605114,0.4853202494155064,0.09424631600759648,0.0343387677547466,,,,,,,,
107,complete,morphological,200.0,11,99.03846153846153,100.0,95.23809523809524,0.9988525530694204,"[0.         0.         0.         0.         0.         0.
 0.         0.04761905 0.04761905 0.57142857 1.        ]","[0.         0.25301205 0.42168675 0.44578313 0.5060241  0.53012048
 0.97590361 0.97590361 1.         1.         1.        ]",,,,,,,,,,,,,,0.025280128471709868,0.09134817882638302,0.15440900834003327,0.009781445208234986,0.13276229835672163,0.4849361776267253,0.09380264198377966,0.007680121186412314,,,,,,,,
108,complete,spatial,0.0,12,83.65384615384616,95.18072289156626,38.095238095238095,0.7699368904188181,"[0.         0.         0.         0.04761905 0.04761905 0.14285714
 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524 0.28571429
 0.28571429 0.33333333 0.33333333 0.38095238 0.38095238 0.42857143
 0.42857143 0.47619048 0.47619048 0.52380952 0.52380952 0.57142857
 0.57142857 0.61904762 0.61904762 0.9047619  0.9047619  1.        ]","[0.         0.01204819 0.34939759 0.34939759 0.38554217 0.38554217
 0.40963855 0.40963855 0.51807229 0.51807229 0.6746988  0.6746988
 0.69879518 0.69879518 0.71084337 0.71084337 0.72289157 0.72289157
 0.77108434 0.77108434 0.79518072 0.79518072 0.86746988 0.86746988
 0.95180723 0.95180723 0.98795181 0.98795181 1.         1.        ]",0.02263040182004027,0.08384182002183957,0.06877632028268336,0.05887457313635368,0.052369805242307776,0.06440547541852136,0.04627015675950148,0.0667335710509611,0.08207172427340788,0.1812564470958801,0.16810538293165378,0.04420211165340938,0.06046221031344034,,,,,,,,,,,,,,,,
109,complete,spatial,500.0,12,85.57692307692308,91.56626506024097,61.904761904761905,0.8800917957544463,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.28571429
 0.28571429 0.33333333 0.33333333 0.38095238 0.38095238 0.57142857
 0.57142857 0.61904762 0.61904762 0.76190476 0.76190476 0.85714286
 0.85714286 1.        ]","[0.         0.01204819 0.56626506 0.56626506 0.6746988  0.6746988
 0.68674699 0.68674699 0.74698795 0.74698795 0.77108434 0.77108434
 0.8313253  0.8313253  0.86746988 0.86746988 0.92771084 0.92771084
 0.95180723 0.95180723 0.97590361 0.97590361 0.98795181 0.98795181
 1.         1.        ]",0.03989148854920787,0.1087305278304934,0.05667085988333219,0.024604891122467,0.0423806487626763,0.049225800533738526,0.05031431965548395,0.08431772765953506,0.08413369005101287,0.17748792044472822,0.11662825821571506,0.0689126179355026,0.09670124935610692,,,,,,,,,,,,,,,,
110,complete,spatial,200.0,12,82.6923076923077,86.74698795180723,66.66666666666667,0.9007458405048767,"[0.         0.         0.         0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524 0.33333333
 0.33333333 0.38095238 0.38095238 0.47619048 0.47619048 0.52380952
 0.52380952 0.57142857 0.57142857 0.76190476 0.76190476 1.        ]","[0.         0.01204819 0.71084337 0.71084337 0.77108434 0.77108434
 0.78313253 0.78313253 0.79518072 0.79518072 0.80722892 0.80722892
 0.87951807 0.87951807 0.92771084 0.92771084 0.93975904 0.93975904
 0.95180723 0.95180723 0.97590361 0.97590361 1.         1.        ]",0.04591102686518999,0.12205586615183714,0.06076680353728726,0.016588499632601606,0.03928615105317122,0.04261666170718171,0.04600250997974427,0.0710863757790638,0.09074400723456638,0.1777599959462348,0.11657645364643926,0.07383281813645842,0.09677283033022405,,,,,,,,,,,,,,,,
111,complete,temporal,0.0,12,93.26923076923077,95.18072289156626,85.71428571428571,0.9713138267355135,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.71428571
 0.71428571 1.        ]","[0.         0.5060241  0.54216867 0.56626506 0.57831325 0.61445783
 0.65060241 0.6746988  0.69879518 0.69879518 0.91566265 0.91566265
 0.93975904 0.93975904 0.97590361 0.97590361 0.98795181 0.98795181
 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.13115992702482213,0.25946318929407763,0.027818477150718925,0.04239361595186487,0.04033146750079931,0.21702613349544492,0.2818071895822722
112,complete,temporal,500.0,12,95.1923076923077,98.79518072289157,80.95238095238095,0.9799196787148594,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 1.        ]","[0.         0.37349398 0.73493976 0.73493976 0.91566265 0.91566265
 0.96385542 0.96385542 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.06735401173268599,0.1917703878176842,0.14506244554553088,0.10990659764524244,0.04160015585118753,0.1956417170284996,0.24866468437916928
113,complete,temporal,200.0,12,95.1923076923077,98.79518072289157,80.95238095238095,0.9753298909925415,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 0.23809524 0.23809524 1.        ]","[0.         0.20481928 0.63855422 0.63855422 0.92771084 0.92771084
 0.96385542 0.96385542 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.06789663332409845,0.16427817044075663,0.20650557042844356,0.1156923218281976,0.03564876005486014,0.16669451544552386,0.24328402847811956
114,complete,morphological,0.0,12,97.11538461538461,97.59036144578313,95.23809523809524,0.9971313826735514,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  1.        ]","[0.         0.01204819 0.03614458 0.07228916 0.18072289 0.20481928
 0.3373494  0.36144578 0.96385542 0.96385542 0.97590361 0.97590361
 1.         1.        ]",,,,,,,,,,,,,,0.06330099824267119,0.17923469322633565,0.05211583219810237,0.037949096499878404,0.12302340269858311,0.41457340271628673,0.07748077678091307,0.05232179763722942,,,,,,,,
115,complete,morphological,500.0,12,99.03846153846153,100.0,95.23809523809524,0.9982788296041307,[0.         0.         0.         0.04761905 0.04761905 1.        ],[0.         0.12048193 0.96385542 0.96385542 1.         1.        ],,,,,,,,,,,,,,0.04223434198316703,0.1673219645640099,0.1025235067855874,0.027242584052973126,0.11588473424611613,0.4113718822939469,0.1227199216503745,0.010701064423824925,,,,,,,,
116,complete,morphological,200.0,12,99.03846153846153,100.0,95.23809523809524,1.0,[0. 0. 0. 1.],[0.         0.01204819 1.         1.        ],,,,,,,,,,,,,,0.0522159368045949,0.15432431331714588,0.1023060778854698,0.02518543138674532,0.12151407584105461,0.42497519645524634,0.1110377561628805,0.008441212146862758,,,,,,,,
117,complete,spatial,0.0,13,82.6923076923077,90.36144578313252,52.38095238095238,0.8324727481353986,"[0.         0.         0.         0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.19047619 0.28571429 0.28571429 0.33333333
 0.33333333 0.38095238 0.38095238 0.42857143 0.42857143 0.47619048
 0.47619048 0.66666667 0.66666667 0.71428571 0.71428571 0.76190476
 0.76190476 1.         1.        ]","[0.         0.01204819 0.45783133 0.45783133 0.60240964 0.60240964
 0.63855422 0.63855422 0.71084337 0.71084337 0.81927711 0.81927711
 0.84337349 0.84337349 0.85542169 0.85542169 0.89156627 0.89156627
 0.91566265 0.91566265 0.93975904 0.93975904 0.95180723 0.95180723
 0.98795181 0.98795181 1.        ]",0.037217033493872044,0.09678634516626447,0.058091553134838915,0.056604202320944694,0.04628129748224654,0.05930907524192739,0.0348067995714374,0.08801845080638473,0.09143823382361217,0.15108018076862323,0.14527602401368142,0.05414717110440697,0.08094363307175995,,,,,,,,,,,,,,,,
118,complete,spatial,500.0,13,83.65384615384616,89.1566265060241,61.904761904761905,0.8514056224899599,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.38095238 0.38095238 0.42857143
 0.42857143 0.57142857 0.57142857 0.66666667 0.66666667 0.9047619
 0.9047619  1.        ]","[0.         0.01204819 0.38554217 0.38554217 0.51807229 0.51807229
 0.56626506 0.56626506 0.65060241 0.65060241 0.80722892 0.80722892
 0.8313253  0.8313253  0.85542169 0.85542169 0.90361446 0.90361446
 0.91566265 0.91566265 0.93975904 0.93975904 0.97590361 0.97590361
 1.         1.        ]",0.03654467671425588,0.12153977649664029,0.03582326707232653,0.020780613656289786,0.04987457287821396,0.05467092990199657,0.060550106415393844,0.09226402156080982,0.11037663347074948,0.15039465653439393,0.08194699577452774,0.0662147824938868,0.11901896703051534,,,,,,,,,,,,,,,,
119,complete,spatial,200.0,13,82.6923076923077,87.95180722891567,61.904761904761905,0.8525530694205392,"[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.38095238 0.38095238 0.52380952
 0.52380952 0.57142857 0.57142857 0.66666667 0.66666667 0.76190476
 0.76190476 1.        ]","[0.         0.01204819 0.46987952 0.46987952 0.5060241  0.5060241
 0.55421687 0.55421687 0.62650602 0.62650602 0.77108434 0.77108434
 0.78313253 0.78313253 0.87951807 0.87951807 0.90361446 0.90361446
 0.91566265 0.91566265 0.93975904 0.93975904 0.96385542 0.96385542
 1.         1.        ]",0.044116960387607984,0.13599105576300502,0.04480011450929199,0.0137950020282341,0.04044079937331395,0.046679136360148824,0.05065751960823986,0.077663842043807,0.09416321677092918,0.15406997483535081,0.09394805745502102,0.07557397272354933,0.12810034814150076,,,,,,,,,,,,,,,,
120,complete,temporal,0.0,13,89.42307692307692,90.36144578313252,85.71428571428571,0.942627653471027,"[0.         0.         0.         0.         0.         0.
 0.04761905 0.04761905 0.04761905 0.14285714 0.14285714 0.23809524
 0.23809524 0.38095238 0.38095238 0.42857143 0.42857143 0.47619048
 0.47619048 0.57142857 0.57142857 0.80952381 0.80952381 1.        ]","[0.         0.51807229 0.54216867 0.57831325 0.61445783 0.63855422
 0.63855422 0.6626506  0.89156627 0.89156627 0.91566265 0.91566265
 0.92771084 0.92771084 0.93975904 0.93975904 0.95180723 0.95180723
 0.96385542 0.96385542 0.98795181 0.98795181 1.         1.        ]",,,,,,,,,,,,,,,,,,,,,,,0.1312616082028321,0.27508640823148756,0.027013998402894642,0.0430301566734754,0.03267225381472891,0.21717662626880357,0.27375894840577786
